City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kimbe,PG,2021-11-22 13:55:38,-5.5502,150.1429,75.96,91,4,3.29
295,Thohoyandou,ZA,2021-11-22 13:55:38,-22.9456,30.485,70.7,81,99,4.32
296,Basingstoke,GB,2021-11-22 13:54:58,51.2625,-1.0871,50.59,73,6,4.0
297,Pine Bluff,US,2021-11-22 13:54:00,34.2284,-92.0032,47.08,63,0,10.0
298,Rawlins,US,2021-11-22 13:55:39,41.7911,-107.2387,39.42,47,1,20.45
299,Chipata,ZM,2021-11-22 13:55:39,-13.6333,32.65,93.02,19,68,12.5
300,Kaitangata,NZ,2021-11-22 13:55:39,-46.2817,169.8464,48.04,93,99,1.66
301,Novyy Urgal,RU,2021-11-22 13:55:40,51.0736,132.5642,18.59,86,100,12.66
302,Capoterra,IT,2021-11-22 13:55:40,39.1763,8.9718,62.55,81,40,2.3
303,Blagoyevo,RU,2021-11-22 13:55:40,63.3667,47.9167,20.05,97,100,3.18
304,Catuday,PH,2021-11-22 13:55:41,16.2923,119.8062,81.01,75,81,19.28
305,Havelock,US,2021-11-22 13:55:41,34.8791,-76.9013,62.92,97,100,6.17
306,Kwaluseni,SZ,2021-11-22 13:55:41,-26.4833,31.3333,69.8,76,85,9.84
307,Zyryanka,RU,2021-11-22 13:55:42,65.75,150.85,-24.95,100,95,4.32
308,Norman Wells,CA,2021-11-22 13:55:42,65.282,-126.8329,-11.0,98,98,0.25
309,Alofi,NU,2021-11-22 13:51:46,-19.0595,-169.9187,69.69,94,40,1.14
310,Santa Fe,AR,2021-11-22 13:55:43,-31.6333,-60.7,91.74,38,1,4.0
311,Nantucket,US,2021-11-22 13:52:42,41.2835,-70.0995,57.54,89,75,16.11
312,Leningradskiy,RU,2021-11-22 13:55:43,69.3833,178.4167,-17.34,98,45,4.94
313,Rio Gallegos,AR,2021-11-22 13:51:31,-51.6226,-69.2181,48.25,27,40,34.52
314,Port Hardy,CA,2021-11-22 13:55:43,50.6996,-127.4199,46.4,87,75,20.71
315,Narrabri,AU,2021-11-22 13:55:44,-30.3167,149.7833,64.49,77,84,12.66
316,Ati,TD,2021-11-22 13:55:44,13.2154,18.3353,95.67,12,76,8.5
317,Scottsbluff,US,2021-11-22 13:53:28,41.8666,-103.6672,49.78,27,100,15.01
318,Jieshi,CN,2021-11-22 13:56:45,22.8134,115.8257,62.94,62,100,13.62
319,Talnakh,RU,2021-11-22 13:56:45,69.4865,88.3972,-2.85,77,100,9.82
320,Verkhnevilyuysk,RU,2021-11-22 13:56:45,63.4453,120.3167,-29.45,100,81,1.74
321,Saveh,IR,2021-11-22 13:56:46,35.0213,50.3566,55.06,62,30,3.15
322,Wismar,DE,2021-11-22 13:56:46,53.9,11.4667,44.1,80,50,3.0
323,Saint Anthony,US,2021-11-22 13:56:46,45.0205,-93.218,20.3,79,75,1.01
324,Warud,IN,2021-11-22 13:56:47,21.4667,78.2667,80.83,59,93,3.62
325,Santiago De Cao,PE,2021-11-22 13:56:47,-7.9589,-79.2392,62.73,88,90,4.61
326,Nishihara,JP,2021-11-22 13:56:47,26.1842,127.7558,65.48,82,75,26.46
327,Naze,JP,2021-11-22 13:56:48,28.3667,129.4833,60.26,67,100,21.77
328,Yuma,US,2021-11-22 13:56:48,32.7253,-114.6244,63.37,20,1,8.05
329,Hay River,CA,2021-11-22 13:56:48,60.8156,-115.7999,6.76,85,90,9.22
330,Salalah,OM,2021-11-22 13:55:33,17.0151,54.0924,77.97,59,18,0.67
331,Hami,CN,2021-11-22 13:56:49,42.8,93.45,27.63,49,6,2.19
332,Bathsheba,BB,2021-11-22 13:56:49,13.2167,-59.5167,86.61,62,40,16.11
333,Saskylakh,RU,2021-11-22 13:56:49,71.9167,114.0833,-21.87,96,86,6.91
334,Mitu,CO,2021-11-22 13:56:50,1.1983,-70.1733,83.39,65,77,1.23
335,Klyuchi,RU,2021-11-22 13:56:50,52.2667,79.1667,31.71,71,100,24.38
336,Altay,CN,2021-11-22 13:56:50,47.8667,88.1167,21.25,58,100,6.42
337,Tha Mai,TH,2021-11-22 13:56:51,12.6214,102.0048,86.14,84,100,4.63
338,Challapata,BO,2021-11-22 13:56:51,-18.9,-66.7667,60.26,29,76,4.27
339,Qaqortoq,GL,2021-11-22 13:56:51,60.7167,-46.0333,19.31,90,18,4.36
340,Kruisfontein,ZA,2021-11-22 13:56:52,-34.0033,24.7314,64.89,90,100,15.1
341,Necochea,AR,2021-11-22 13:56:52,-38.5473,-58.7368,70.03,49,100,26.51
342,Mastung,PK,2021-11-22 13:56:52,29.7994,66.845,53.62,20,0,5.32
343,Boa Vista,BR,2021-11-22 13:56:53,2.8197,-60.6733,82.38,69,75,11.5
344,Rincon,US,2021-11-22 13:56:53,32.296,-81.2354,60.66,99,75,6.91
345,Saint-Francois,FR,2021-11-22 13:56:53,46.4154,3.9054,45.68,77,90,10.36
346,Newtownards,GB,2021-11-22 13:56:54,54.5924,-5.6909,48.27,81,75,1.99
347,Uray,RU,2021-11-22 13:56:54,60.1247,64.7758,21.67,95,100,8.99
348,Kvarkeno,RU,2021-11-22 13:56:54,52.0833,59.725,30.65,98,99,7.96
349,Ahipara,NZ,2021-11-22 13:56:55,-35.1667,173.1667,62.37,95,100,9.35
350,Kasempa,ZM,2021-11-22 13:56:55,-13.4584,25.8338,81.77,50,94,2.91
351,Pitea,SE,2021-11-22 13:56:55,65.3172,21.4794,26.69,92,99,2.75
352,Grand-Santi,GF,2021-11-22 13:56:56,4.25,-54.3833,84.58,65,93,3.96
353,Macau,MO,2021-11-22 13:55:05,22.2006,113.5461,64.13,68,20,24.16
354,Yulara,AU,2021-11-22 13:56:56,-25.2406,130.9889,71.44,56,90,9.22
355,Lompoc,US,2021-11-22 13:56:56,34.6391,-120.4579,62.56,30,1,13.8
356,The Valley,AI,2021-11-22 13:55:51,18.217,-63.0578,85.1,78,20,9.22
357,Cumbitara,CO,2021-11-22 13:56:57,1.6517,-77.5823,61.0,90,85,1.3
358,Konstantinovo,BY,2021-11-22 13:56:57,54.6628,29.2699,27.25,72,5,5.17
359,Auki,SB,2021-11-22 13:56:57,-8.7676,160.7034,77.95,86,9,4.21
360,Hualmay,PE,2021-11-22 13:56:58,-11.0964,-77.6139,66.76,80,86,6.91
361,Tezu,IN,2021-11-22 13:56:58,27.9167,96.1667,63.95,88,98,3.53
362,Sinnamary,GF,2021-11-22 13:56:58,5.3833,-52.95,83.88,71,38,8.43
363,Trairi,BR,2021-11-22 13:55:48,-3.2778,-39.2689,90.07,52,61,14.29
364,Qena,EG,2021-11-22 13:56:59,26.1615,32.7183,75.31,27,0,3.11
365,Shimoda,JP,2021-11-22 13:56:59,34.6667,138.95,60.1,66,100,27.25
366,Anzio,IT,2021-11-22 13:57:59,41.4853,12.6179,61.93,78,76,14.72
367,Vila,PT,2021-11-22 13:58:00,42.0304,-8.1588,44.33,75,52,8.12
368,Yelanskiy,RU,2021-11-22 13:58:00,56.8419,62.5014,22.46,88,69,9.08
369,Cordoba,AR,2021-11-22 13:58:00,-31.4135,-64.1811,96.42,34,29,6.91
370,Maraa,BR,2021-11-22 13:58:01,-1.8333,-65.3667,85.03,66,94,1.99
371,Baruun-Urt,MN,2021-11-22 13:58:01,46.6806,113.2792,2.84,81,12,4.85
372,Banes,CU,2021-11-22 13:58:02,20.9625,-75.7186,78.37,74,0,3.94
373,Raudeberg,NO,2021-11-22 13:58:02,61.9875,5.1352,45.27,88,99,1.99
374,Praia Da Vitoria,PT,2021-11-22 13:55:00,38.7333,-27.0667,66.76,88,75,19.62
375,Mackenzie,CA,2021-11-22 13:58:03,55.2999,-123.1698,34.02,93,90,3.44
376,Hofn,IS,2021-11-22 13:58:03,64.2539,-15.2082,41.02,87,20,9.22
377,Padilla,CO,2021-11-22 13:58:03,3.2204,-76.3139,72.97,79,71,3.53
378,Vieques,PR,2021-11-22 13:54:34,18.425,-65.8329,84.67,65,40,3.44
379,Juba,SS,2021-11-22 13:55:10,4.8517,31.5825,97.65,23,74,2.66
380,Misratah,LY,2021-11-22 13:58:04,32.3754,15.0925,77.16,42,95,10.6
381,Kutum,SD,2021-11-22 13:58:04,14.2,24.6667,79.75,15,0,12.08
382,Brigantine,US,2021-11-22 13:58:05,39.4101,-74.3646,50.14,94,100,9.57
383,Dinar,TR,2021-11-22 13:58:05,38.065,30.1656,58.96,43,4,5.91
384,Kununurra,AU,2021-11-22 13:58:05,-15.7667,128.7333,87.78,66,100,11.5
385,Byron Bay,AU,2021-11-22 13:58:06,-28.65,153.6167,69.87,86,91,8.46
386,Port Hedland,AU,2021-11-22 13:58:06,-20.3167,118.5667,80.65,78,90,9.22
387,Hadsund,DK,2021-11-22 13:58:06,56.7148,10.1168,45.9,81,54,12.41
388,Pringsewu,ID,2021-11-22 13:58:07,-5.3582,104.9744,75.94,93,100,2.86
389,Dekar,BW,2021-11-22 13:58:07,-21.5333,21.9333,92.39,11,100,12.15
390,Moscow,RU,2021-11-22 13:58:05,55.7522,37.6156,30.24,77,98,11.74
391,Cabo Rojo,PR,2021-11-22 13:58:07,18.0866,-67.1457,85.89,69,100,1.99
392,Leshukonskoye,RU,2021-11-22 13:58:08,64.8989,45.7622,21.27,96,100,3.89
393,Pangnirtung,CA,2021-11-22 13:58:08,66.1451,-65.7125,21.2,63,90,9.22
394,Cidreira,BR,2021-11-22 13:58:08,-30.1811,-50.2056,79.54,50,0,9.17
395,Garowe,SO,2021-11-22 13:58:09,8.4054,48.4845,87.17,16,100,14.25
396,Glendive,US,2021-11-22 13:58:09,47.1053,-104.7125,35.19,60,100,3.6
397,Evensk,RU,2021-11-22 13:58:09,61.95,159.2333,5.47,65,4,12.3
398,Muroto,JP,2021-11-22 13:58:10,33.2833,134.15,56.21,63,100,20.45
399,Bonavista,CA,2021-11-22 13:58:10,48.6499,-53.1147,40.12,71,15,10.78
400,Whitehorse,CA,2021-11-22 13:58:10,60.7161,-135.0538,2.17,77,90,5.01
401,Newport,GB,2021-11-22 13:57:08,51.5877,-2.9984,51.12,76,4,14.09
402,Sibolga,ID,2021-11-22 13:58:11,1.7427,98.7792,77.25,87,14,2.33
403,Belize,BZ,2021-11-22 13:58:11,17.25,-88.75,71.24,88,20,2.91
404,Bouillante,GP,2021-11-22 13:58:11,16.1304,-61.7692,83.43,65,27,7.31
405,Valparaiso,CL,2021-11-22 13:58:12,-33.0393,-71.6273,61.03,95,20,4.61
406,Nouadhibou,MR,2021-11-22 13:58:12,20.931,-17.0347,78.78,57,0,12.66
407,Manggar,ID,2021-11-22 13:58:12,-2.8833,108.2667,81.77,79,78,1.99
408,Palana,RU,2021-11-22 13:58:13,59.1167,159.9667,13.05,79,13,9.95
409,Tabou,CI,2021-11-22 13:58:13,4.423,-7.3528,82.65,75,95,5.79
410,Tolga,DZ,2021-11-22 13:58:13,34.7222,5.3785,63.41,44,78,1.7
411,Petatlan,MX,2021-11-22 13:58:14,17.5167,-101.2667,75.56,73,1,3.27
412,Nipawin,CA,2021-11-22 13:55:52,53.3668,-104.0009,14.04,85,90,6.91
413,Skibbereen,IE,2021-11-22 13:58:14,51.55,-9.2667,48.0,70,0,8.99
414,Barra Do Garcas,BR,2021-11-22 13:59:14,-15.89,-52.2567,86.58,66,75,0.0
415,Russell,US,2021-11-22 13:59:15,32.3502,-85.1999,56.98,84,90,8.05
416,Vao,NC,2021-11-22 13:59:15,-22.6667,167.4833,73.81,78,36,5.84
417,Tazmalt,DZ,2021-11-22 13:59:15,36.3868,4.3989,63.07,55,63,10.18
418,Xuzhou,CN,2021-11-22 13:59:16,34.1805,117.1571,36.5,33,0,2.51
419,Xining,CN,2021-11-22 13:59:16,36.6167,101.7667,28.89,37,0,1.59
420,Nefteyugansk,RU,2021-11-22 13:58:09,61.0998,72.6035,14.25,96,100,7.87
421,Koungou,YT,2021-11-22 13:59:16,-12.7336,45.2042,83.91,70,75,9.22
422,Matay,EG,2021-11-22 13:59:17,28.419,30.7792,73.27,41,0,5.17
423,Olafsvik,IS,2021-11-22 13:59:17,64.8945,-23.7142,46.54,94,100,37.98
424,Vilcun,CL,2021-11-22 13:59:17,-38.65,-72.2333,56.14,52,100,7.14
425,Kindu,CD,2021-11-22 13:59:18,-2.95,25.95,79.36,65,57,3.58
426,Mercedes,AR,2021-11-22 13:59:18,-34.6515,-59.4307,89.89,19,98,13.24
427,Valentin Gomez Farias,MX,2021-11-22 13:59:18,28.2167,-106.5833,47.08,50,100,2.44
428,Karla,EE,2021-11-22 13:59:19,59.3723,24.9275,31.05,91,75,9.22
429,Chemodanovka,RU,2021-11-22 13:59:19,53.2316,45.2474,32.43,47,55,10.38
430,Batsfjord,NO,2021-11-22 13:59:19,70.6345,29.7185,26.53,86,75,8.05
431,Tambopata,PE,2021-11-22 13:59:20,-12.7333,-69.1833,82.29,74,0,5.75
432,Kozhevnikovo,RU,2021-11-22 13:59:20,56.2589,83.9714,32.25,92,92,21.12
433,Broken Hill,AU,2021-11-22 13:59:20,-31.95,141.4333,73.11,53,100,8.05
434,Burnie,AU,2021-11-22 13:59:21,-41.0667,145.9167,53.94,73,100,7.9
435,Hamirpur,IN,2021-11-22 13:59:21,25.95,80.15,71.82,29,0,6.8
436,Sunrise Manor,US,2021-11-22 13:59:21,36.2111,-115.0731,53.19,27,0,4.36
437,Otjimbingwe,NA,2021-11-22 13:59:22,-22.35,16.1333,86.61,7,0,18.68
438,Tabat,ID,2021-11-22 13:59:22,-2.635,115.2274,76.73,92,100,0.16
439,Salinas,US,2021-11-22 13:59:22,36.6777,-121.6555,60.69,53,0,6.15
440,Nizwa,OM,2021-11-22 13:59:23,22.9333,57.5333,78.87,19,100,3.18
441,Caravelas,BR,2021-11-22 13:59:23,-17.7125,-39.2481,70.7,92,100,6.67
442,Medeiros Neto,BR,2021-11-22 13:59:23,-17.3739,-40.2206,67.15,90,100,4.56
443,Suez,EG,2021-11-22 13:59:24,29.9737,32.5263,71.91,42,0,5.1
444,Almirante Tamandare,BR,2021-11-22 13:59:24,-25.3247,-49.31,81.7,34,0,3.0
445,Ginir,ET,2021-11-22 13:59:24,7.1333,40.7,74.37,28,99,10.49
446,Smithers,CA,2021-11-22 13:59:11,54.7804,-127.1743,37.72,87,75,8.05
447,Ifakara,TZ,2021-11-22 13:59:25,-8.1333,36.6833,98.4,20,46,9.35
448,Ancud,CL,2021-11-22 13:59:25,-41.8697,-73.8203,56.73,73,40,2.24
449,Jamame,SO,2021-11-22 13:59:25,0.0722,42.7506,83.28,61,86,14.2
450,Huangpi,CN,2021-11-22 13:59:26,30.8845,114.3779,44.71,29,0,8.95
451,Cedar City,US,2021-11-22 13:59:26,37.6775,-113.0619,25.39,75,0,2.59
452,Laurel,US,2021-11-22 13:55:19,39.0993,-76.8483,48.47,92,90,0.0
453,Deputatskiy,RU,2021-11-22 13:59:26,69.3,139.9,-11.94,98,100,2.53
454,Kavaratti,IN,2021-11-22 13:59:27,10.5669,72.642,81.27,74,12,3.74
455,Mianyang,CN,2021-11-22 13:59:27,31.4593,104.7542,50.65,57,100,2.08
456,Teya,RU,2021-11-22 13:59:27,60.3778,92.6267,11.35,94,100,3.67
457,Witham,GB,2021-11-22 13:59:28,51.8001,0.6404,52.02,67,6,13.49
458,Darnah,LY,2021-11-22 13:59:28,32.767,22.6367,71.22,54,47,11.23
459,Kiruna,SE,2021-11-22 13:59:28,67.8557,20.2251,7.72,92,0,6.91
460,Chamba,IN,2021-11-22 13:59:29,32.5667,76.1333,57.29,38,0,7.76
461,Tokur,RU,2021-11-22 14:00:29,53.1333,132.9,12.09,71,100,19.53
462,Cortland,US,2021-11-22 13:59:21,42.6001,-76.083,37.96,84,90,10.36
463,Arkansas City,US,2021-11-22 13:59:22,37.062,-97.0384,32.52,59,10,6.69
464,Irbeyskoye,RU,2021-11-22 14:00:30,55.6428,95.4522,16.48,93,100,3.44
465,Farmington,US,2021-11-22 14:00:30,36.7281,-108.2187,20.08,68,1,5.75
466,Sens,FR,2021-11-22 14:00:31,48.1667,3.3333,47.79,69,92,18.61
467,Drovyanaya,RU,2021-11-22 14:00:31,51.5833,113.0333,-13.49,96,13,1.23
468,Canandaigua,US,2021-11-22 13:57:54,42.8742,-77.288,35.13,71,74,5.01
469,Bilma,NE,2021-11-22 14:00:31,18.6853,12.9164,91.49,13,0,12.64
470,Key West,US,2021-11-22 13:58:21,24.5557,-81.7826,79.0,80,0,4.25
471,Atambua,ID,2021-11-22 14:00:32,-9.1061,124.8925,76.96,85,100,1.5
472,Novoagansk,RU,2021-11-22 14:00:32,61.9449,76.6625,19.11,95,100,9.89
473,Noumea,NC,2021-11-22 14:00:07,-22.2763,166.4572,71.58,84,100,5.23
474,Vaitape,PF,2021-11-22 14:00:32,-16.5167,-151.75,78.42,81,14,5.21
475,Bom Jesus Da Lapa,BR,2021-11-22 14:00:33,-13.255,-43.4181,80.96,61,100,2.64
476,Broome,US,2021-11-22 14:00:33,42.2506,-75.833,40.17,72,100,4.0
477,Yar-Sale,RU,2021-11-22 14:00:34,66.8333,70.8333,17.64,95,100,12.35
478,Axim,GH,2021-11-22 14:00:34,4.8699,-2.2405,84.7,70,100,7.58
479,San Jeronimo,PE,2021-11-22 14:00:34,-11.9472,-75.2829,57.54,61,84,0.94
480,Santa Maria Da Boa Vista,BR,2021-11-22 14:00:35,-8.8078,-39.8256,92.07,35,29,8.93
481,Galesong,ID,2021-11-22 14:00:35,-5.3166,119.3661,78.82,78,99,3.33
482,Anadyr,RU,2021-11-22 14:00:35,64.75,177.4833,-21.53,96,55,7.29
483,Nyimba,ZM,2021-11-22 14:00:36,-14.5566,30.8149,95.74,22,100,4.34
484,Beyneu,KZ,2021-11-22 14:00:36,45.3167,55.2,48.7,67,27,13.04
485,Tanout,NE,2021-11-22 14:00:36,14.9709,8.8879,94.6,10,0,8.59
486,Half Moon Bay,US,2021-11-22 14:00:37,37.4636,-122.4286,59.09,71,1,0.0
487,Kharp,RU,2021-11-22 14:00:37,66.8014,65.8081,15.04,95,100,5.7
488,Touros,BR,2021-11-22 14:00:38,-5.1989,-35.4608,86.34,62,65,15.86
489,San Borja,BO,2021-11-22 14:00:38,-14.8167,-66.85,93.29,42,98,2.13
490,Churapcha,RU,2021-11-22 14:00:38,62.0025,132.4325,-35.46,100,28,3.65
491,Machhlishahr,IN,2021-11-22 14:00:39,25.6833,82.4167,73.35,32,0,7.87
492,Freeport,US,2021-11-22 13:59:34,40.6576,-73.5832,50.18,81,100,1.99
493,Karwar,IN,2021-11-22 14:00:39,14.8,74.1333,78.85,82,77,4.29
494,Santa Rosa,PH,2021-11-22 14:00:40,14.3122,121.1114,83.08,87,98,8.01
495,Tashtyp,RU,2021-11-22 14:00:40,52.7939,89.8983,17.28,93,92,3.74
496,Fortuna,US,2021-11-22 14:00:41,40.5982,-124.1573,45.36,66,1,1.01
497,Sur,OM,2021-11-22 14:00:41,22.5667,59.5289,77.59,50,78,11.03
498,Macheng,CN,2021-11-22 14:00:41,31.1783,115.0319,40.26,37,87,4.09
499,Aranos,NA,2021-11-22 14:00:42,-24.1333,19.1167,86.94,4,0,15.26
500,Emerald,AU,2021-11-22 14:00:42,-23.5333,148.1667,67.41,82,63,9.86
501,Ambilobe,MG,2021-11-22 14:00:43,-13.2,49.05,82.24,65,98,7.38
502,Maromitsa,RU,2021-11-22 14:00:43,59.8683,48.0123,23.56,95,100,7.94
503,Komsomolskiy,UZ,2021-11-22 14:00:43,40.4272,71.7189,45.82,42,5,6.91
504,Lake City,US,2021-11-22 14:00:43,30.1897,-82.6393,64.15,100,1,0.0
505,Tuatapere,NZ,2021-11-22 14:00:44,-46.1333,167.6833,47.5,87,100,2.84
506,Kungurtug,RU,2021-11-22 14:01:44,50.5994,97.5228,4.75,85,88,1.9
507,Bonnyville,CA,2021-11-22 14:01:45,54.2668,-110.735,24.6,98,100,4.27
508,Coquimbo,CL,2021-11-22 14:01:45,-29.9533,-71.3436,61.16,76,62,6.53
509,Carmo Do Rio Claro,BR,2021-11-22 14:00:13,-20.9719,-46.1189,80.17,58,17,2.75
510,Berck,FR,2021-11-22 14:01:45,50.4,1.6,48.18,57,0,13.8
511,Forio,IT,2021-11-22 14:01:46,40.7342,13.8646,56.43,76,100,16.89
512,Pesochnoye,RU,2021-11-22 14:01:46,58.006,39.1772,24.6,79,94,13.49
513,Juneau,US,2021-11-22 13:59:53,58.3019,-134.4197,37.85,96,90,0.0
514,Ossora,RU,2021-11-22 14:01:47,59.2353,163.0719,22.68,95,100,14.72
515,Pochutla,MX,2021-11-22 14:01:47,15.7432,-96.4661,77.83,63,65,1.77
516,Nuevo Progreso,MX,2021-11-22 14:01:47,23.1667,-97.95,70.47,87,68,11.05
517,Aykhal,RU,2021-11-22 14:01:48,66.0,111.5,-24.65,100,99,4.59
518,Kulu,TR,2021-11-22 14:01:48,39.0951,33.0799,53.26,45,0,5.57
519,Gogrial,SS,2021-11-22 14:01:48,8.5332,28.1004,94.96,14,100,6.46
520,Chipinge,ZW,2021-11-22 14:01:49,-20.1883,32.6236,76.69,64,75,10.63
521,Lazaro Cardenas,MX,2021-11-22 14:01:49,17.9583,-102.2,75.49,82,7,4.29
522,Povenets,RU,2021-11-22 14:01:49,62.8487,34.8262,21.49,80,7,12.33
523,Sumbe,AO,2021-11-22 14:01:50,-11.2061,13.8437,81.21,75,26,11.95
524,Jalu,LY,2021-11-22 14:01:50,29.0331,21.5482,73.92,36,2,6.22
525,Pevek,RU,2021-11-22 14:01:50,69.7008,170.3133,-19.66,98,25,3.69
526,Duma,CN,2021-11-22 14:01:51,34.7653,108.135,30.06,32,0,1.32
527,Yaan,NG,2021-11-22 14:01:51,7.3833,8.5667,97.39,29,81,2.04
528,Oyem,GA,2021-11-22 14:01:51,1.5995,11.5793,82.65,61,97,1.36
529,Constitucion,CL,2021-11-22 13:59:16,-35.3333,-72.4167,67.44,57,0,13.44
530,Nikki,BJ,2021-11-22 14:01:52,9.9401,3.2108,97.39,12,60,4.74
531,Bologoye,RU,2021-11-22 14:01:52,57.8799,34.1068,22.64,84,15,8.84
532,Oktyabrskoye,RU,2021-11-22 14:01:53,43.0645,44.7417,50.14,57,1,4.47
533,Biharamulo,TZ,2021-11-22 14:01:53,-2.6319,31.3089,77.54,50,83,6.06
534,Nanga Eboko,CM,2021-11-22 14:01:53,4.6833,12.3667,89.28,39,53,3.15
535,Atar,MR,2021-11-22 14:01:54,20.5169,-13.0499,90.75,26,100,9.4
536,Wabag,PG,2021-11-22 14:01:54,-5.4781,143.7021,56.46,98,100,1.66
537,Vestmannaeyjar,IS,2021-11-22 13:57:12,63.4427,-20.2734,47.39,93,90,25.32
538,Kapit,MY,2021-11-22 14:01:55,2.0167,112.9333,74.89,98,100,0.45
539,Gaspe,CA,2021-11-22 13:57:03,48.8334,-64.4819,46.62,87,90,12.66
540,Dubbo,AU,2021-11-22 14:01:55,-32.25,148.6167,59.13,82,80,12.66
541,Kamenka,RU,2021-11-22 14:01:55,51.3223,42.7678,35.74,71,100,12.35
542,Gazojak,TM,2021-11-22 14:01:56,41.1875,61.4036,46.83,60,0,2.59
543,Turba,EE,2021-11-22 14:01:56,59.0831,24.225,34.56,99,100,6.11
544,Billings,US,2021-11-22 13:59:08,45.7833,-108.5007,43.16,43,15,18.01
545,Santa Cruz Del Norte,CU,2021-11-22 14:01:57,23.1539,-81.9236,75.81,79,0,3.89
546,Panormos,GR,2021-11-22 14:01:57,35.4182,24.6909,69.22,62,98,3.18
547,Kabare,CD,2021-11-22 14:01:58,-2.4683,28.8242,70.56,82,68,1.92
548,Ozernovskiy,RU,2021-11-22 14:01:58,51.5,156.5167,35.38,71,6,1.72
549,Kenai,US,2021-11-22 14:01:58,60.5544,-151.2583,-6.97,90,45,7.52
550,Chapais,CA,2021-11-22 14:01:58,49.7834,-74.8492,29.98,82,97,16.93
551,Henties Bay,NA,2021-11-22 14:01:59,-22.116,14.2845,63.86,67,0,14.43
552,Karmala,IN,2021-11-22 14:01:59,18.4167,75.2,79.86,72,81,2.39
553,Sukumo,JP,2021-11-22 14:03:00,32.9333,132.7333,50.68,68,100,15.03
554,Arki,IN,2021-11-22 14:03:00,31.15,76.9667,52.9,47,0,5.35
555,Cullera,ES,2021-11-22 14:03:00,39.1667,-0.25,58.8,83,99,5.01
556,Neuquen,AR,2021-11-22 14:03:01,-38.9516,-68.0591,76.98,21,5,18.32
557,Saint-Pierre,RE,2021-11-22 14:03:01,-21.3393,55.4781,82.08,66,40,4.61
558,Vestmanna,FO,2021-11-22 14:03:01,62.1564,-7.1664,45.52,81,90,16.11
559,Vallenar,CL,2021-11-22 14:03:02,-28.5708,-70.7581,75.49,33,100,4.45
560,Tessalit,ML,2021-11-22 14:03:02,20.1986,1.0114,86.65,19,0,14.88
561,Suhbaatar,MN,2021-11-22 14:03:02,50.2314,106.2078,3.29,91,53,1.59
562,Dingle,PH,2021-11-22 14:03:03,10.9995,122.6711,77.49,89,9,6.11
563,Coos Bay,US,2021-11-22 14:01:50,43.3665,-124.2179,39.92,64,5,4.74
564,Kathu,TH,2021-11-22 14:03:03,7.9178,98.3332,85.69,99,100,4.83
